user_count,skilltest_tenure
46799,None
46800,None
46801,None
46802,None
46803,None
46804,None
46805,None
46806,None
46807,None
46808,None
46809,None
46810,None
46811,None
46812,None
46813,None
46814,None
46815,None
46816,None
46817,None
46818,None
46819,None
46820,None
46821,None
46822,"[79, 2, 0]"
46823,"[40, 1, 0]"
46824,None
46825,None
46826,None
46827,None
46828,None
46829,None
46830,"[2382, 79, 6]"
46831,None
46832,None
46833,None
46834,"[37, 1, 0]"
46835,None
46836,None
46837,"[85, 2, 0]"
46838,"[503, 16, 1]"
46839,None
46840,None
46841,"[58, 1, 0]"
46842,None
46843,None
46844,None
46845,None
46846,None
46847,None
46848,None
46849,None
46850,"[68, 2, 0]"
46851,None
46852,None
46853,"[52, 1, 0]"
46854,"[47, 1, 0]"
46855,None
46856,None
46857,None
46858,None
46859,None
46860,None
46861,None
46862,None
46863,None
46864,None
46865,None
46866,None
46867,None
46868,None
46869,None
46870,None
46871,None
46872,None
46873,None
46874,None
46875,None
46876,None
46877,None
46878,None
46879,None
46880,None
46881,None
46882,None
46883,None
46884,None
46885,None
46886,None
46887,None
46888,None
46889,None
46890,None
46891,"[91, 3, 0]"
46892,None
46893,None
46894,None
46895,None
46896,None
46897,None
46898,None
46899,None
46900,"[37, 1, 0]"
46901,None
46902,None
46903,None
46904,None
46905,None
46906,"[23, 0, 0]"
46907,"[41, 1, 0]"
46908,"[33, 1, 0]"
46909,"[28, 0, 0]"
46910,None
46911,None
46912,None
46913,None
46914,None
46915,None
46916,None
46917,None
46918,None
46919,None
46920,None
46921,None
46922,None
46923,None
46924,None
46925,None
46926,None
46927,None
46928,"[26, 0, 0]"
46929,None
46930,None
46931,None
46932,"[662, 22, 1]"
46933,None
46934,None
46935,"[144, 4, 0]"
46936,None
46937,"[87, 2, 0]"
46938,None
46939,"[132, 4, 0]"
46940,"[88, 2, 0]"
46941,"[2450, 81, 6]"
46942,"[39, 1, 0]"
46943,"[42, 1, 0]"
46944,None
46945,None
46946,"[13, 0, 0]"
46947,None
46948,None
46949,None
46950,None
46951,"[723, 24, 1]"
46952,None
46953,None
46954,None
46955,None
46956,None
46957,"[620, 20, 1]"
46958,None
46959,None
46960,None
46961,"[129, 4, 0]"
46962,None
46963,None
46964,"[34, 1, 0]"
46965,"[117, 3, 0]"
46966,None
46967,"[74, 2, 0]"
46968,"[123, 4, 0]"
46969,None
46970,None
46971,"[88, 2, 0]"
46972,None
46973,None
46974,None
46975,None
46976,None
46977,None
46978,"[1006, 33, 2]"
46979,"[33, 1, 0]"
46980,None
46981,None
46982,"[728, 24, 1]"
46983,None
46984,None
46985,None
46986,None
46987,None
46988,"[43, 1, 0]"
46989,None
46990,"[118, 3, 0]"
46991,None
46992,None
46993,None
46994,None
46995,None
46996,None
46997,"[151, 5, 0]"
46998,None
46999,None
47000,None
47001,None
47002,None
47003,"[32, 1, 0]"
47004,None
47005,None
47006,"[46, 1, 0]"
47007,None
47008,None
47009,None
47010,"[837, 27, 2]"
47011,None
47012,None
47013,None
47014,None
47015,None
47016,None
47017,None
47018,None
47019,None
47020,None
47021,None
47022,None
47023,None
47024,None
47025,None
47026,None
47027,"[45, 1, 0]"
47028,None
47029,None
47030,"[15, 0, 0]"
47031,None
47032,None
47033,None
47034,None
47035,None
47036,None
47037,None
47038,None
47039,None
47040,None
47041,None
47042,None
47043,None
47044,None
47045,None
47046,None
47047,None
47048,None
47049,None
47050,"[796, 26, 2]"
47051,None
47052,None
47053,None
47054,None
47055,"[28, 0, 0]"
47056,None
47057,None
47058,None
47059,"[34, 1, 0]"
47060,None
47061,None
47062,None
47063,"[546, 18, 1]"
47064,"[88, 2, 0]"
47065,None
47066,"[84, 2, 0]"
47067,None
47068,None
47069,None
47070,"[148, 4, 0]"
47071,None
47072,None
47073,None
47074,None
47075,None
47076,None
47077,None
47078,None
47079,None
47080,"[125, 4, 0]"
47081,None
47082,"[33, 1, 0]"
47083,None
47084,None
47085,None
47086,None
47087,None
47088,None
47089,None
47090,None
47091,None
47092,None
47093,"[30, 1, 0]"
47094,None
47095,"[29, 0, 0]"
47096,None
47097,None
47098,None
47099,None
47100,None
47101,"[32, 1, 0]"
47102,None
47103,"[28, 0, 0]"
47104,None
47105,None
47106,"[31, 1, 0]"
47107,None
47108,None
47109,None
47110,"[389, 12, 1]"
47111,"[860, 28, 2]"
47112,"[357, 11, 0]"
47113,"[75, 2, 0]"
47114,None
47115,None
47116,"[1146, 38, 3]"
47117,"[130, 4, 0]"
47118,None
47119,None
47120,None
47121,"[1284, 42, 3]"
47122,None
47123,None
47124,"[681, 22, 1]"
47125,None
47126,None
47127,None
47128,None
47129,None
47130,None
47131,None
47132,None
47133,None
47134,None
47135,None
47136,"[217, 7, 0]"
47137,None
47138,None
47139,"[2817, 93, 7]"
47140,None
47141,None
47142,None
47143,None
47144,None
47145,None
47146,None
47147,"[448, 14, 1]"
47148,None
47149,None
47150,"[761, 25, 2]"
47151,"[454, 15, 1]"
47152,"[1425, 47, 3]"
47153,"[34, 1, 0]"
47154,"[1342, 44, 3]"
47155,None
47156,None
47157,None
47158,"[379, 12, 1]"
47159,"[44, 1, 0]"
47160,"[317, 10, 0]"
47161,None
47162,"[355, 11, 0]"
47163,None
47164,"[701, 23, 1]"
47165,"[33, 1, 0]"
47166,"[534, 17, 1]"
47167,"[264, 8, 0]"
47168,"[389, 12, 1]"
47169,None
47170,"[515, 17, 1]"
47171,None
47172,"[583, 19, 1]"
47173,"[553, 18, 1]"
47174,"[23, 0, 0]"
47175,"[546, 18, 1]"
47176,"[47, 1, 0]"
47177,None
47178,None
47179,None
47180,None
47181,"[116, 3, 0]"
47182,None
47183,None
47184,None
47185,"[40, 1, 0]"
47186,None
47187,None
47188,None
47189,"[139, 4, 0]"
47190,None
47191,None
47192,None
47193,None
47194,None
47195,"[132, 4, 0]"
47196,None
47197,None
47198,"[896, 29, 2]"
47199,"[232, 7, 0]"
47200,None
47201,None
47202,None
47203,None
47204,None
47205,None
47206,None
47207,None
47208,None
47209,"[53, 1, 0]"
47210,None
47211,None
47212,None
47213,"[47, 1, 0]"
47214,None
47215,None
47216,None
47217,"[25, 0, 0]"
47218,None
47219,None
47220,None
47221,"[56, 1, 0]"
47222,None
47223,None
47224,"[58, 1, 0]"
47225,"[18, 0, 0]"
47226,None
47227,None
47228,None
47229,None
47230,None
47231,"[19, 0, 0]"
47232,None
47233,None
47234,None
47235,None
47236,None
47237,None
47238,None
47239,None
47240,None
47241,None
47242,None
47243,None
47244,None
47245,None
47246,None
47247,None
47248,None
47249,"[39, 1, 0]"
47250,None
47251,None
47252,None
47253,None
47254,None
47255,"[26, 0, 0]"
47256,None
47257,None
47258,None
47259,"[25, 0, 0]"
47260,None
47261,"[23, 0, 0]"
47262,None
47263,None
47264,None
47265,None
47266,None
47267,"[41, 1, 0]"
47268,None
47269,"[50, 1, 0]"
47270,None
47271,None
47272,None
47273,"[36, 1, 0]"
47274,None
47275,"[28, 0, 0]"
47276,None
47277,None
47278,None
47279,None
47280,"[497, 16, 1]"
47281,"[26, 0, 0]"
47282,None
47283,None
47284,None
47285,None
47286,None
47287,None
47288,None
47289,"[57, 1, 0]"
47290,None
47291,None
47292,None
47293,None
47294,None
47295,"[13, 0, 0]"
47296,None
47297,"[16, 0, 0]"
47298,None
47299,None
47300,None
47301,"[30, 1, 0]"
47302,"[39, 1, 0]"
47303,"[34, 1, 0]"
47304,None
47305,None
47306,None
47307,"[42, 1, 0]"
47308,"[522, 17, 1]"
47309,None
47310,"[20, 0, 0]"
47311,"[585, 19, 1]"
47312,None
47313,None
47314,None
47315,None
47316,"[25, 0, 0]"
47317,None
47318,None
47319,"[19, 0, 0]"
47320,None
47321,None
47322,None
47323,"[382, 12, 1]"
47324,None
47325,None
47326,None
47327,None
47328,None
47329,None
47330,None
47331,"[100, 3, 0]"
47332,None
47333,None
47334,"[153, 5, 0]"
47335,"[41, 1, 0]"
47336,None
47337,None
47338,"[218, 7, 0]"
47339,None
47340,None
47341,None
47342,"[419, 13, 1]"
47343,None
47344,"[721, 24, 1]"
47345,None
47346,None
47347,None
47348,None
47349,None
47350,"[3, 0, 0]"
47351,None
47352,None
47353,"[112, 3, 0]"
47354,"[53, 1, 0]"
47355,None
47356,None
47357,None
47358,None
47359,None
47360,None
47361,None
47362,"[34, 1, 0]"
47363,None
47364,"[170, 5, 0]"
47365,None
47366,None
47367,"[89, 2, 0]"
47368,"[39, 1, 0]"
47369,None
47370,None
47371,None
47372,"[3, 0, 0]"
47373,None
47374,"[926, 30, 2]"
47375,"[46, 1, 0]"
47376,"[34, 1, 0]"
47377,None
47378,None
47379,"[12, 0, 0]"
47380,None
47381,None
47382,None
47383,None
47384,None
47385,None
47386,None
47387,None
47388,None
47389,None
47390,"[46, 1, 0]"
47391,"[373, 12, 1]"
47392,"[599, 19, 1]"
47393,None
47394,None
47395,None
47396,"[727, 24, 1]"
47397,"[5, 0, 0]"
47398,"[103, 3, 0]"
47399,"[2076, 69, 5]"
47400,"[85, 2, 0]"
47401,None
47402,"[10, 0, 0]"
47403,"[11, 0, 0]"
47404,"[126, 4, 0]"
47405,None
47406,None
47407,"[33, 1, 0]"
47408,None
47409,"[275, 9, 0]"
47410,None
47411,"[383, 12, 1]"
47412,None
47413,None
47414,None
47415,None
47416,None
47417,None
47418,None
47419,None
47420,None
47421,"[1594, 53, 4]"
47422,None
47423,None
47424,None
47425,None
47426,None
47427,None
47428,None
47429,None
47430,None
47431,"[10, 0, 0]"
47432,None
47433,None
47434,None
47435,None
47436,None
47437,None
47438,None
47439,None
47440,None
47441,None
47442,None
47443,None
47444,"[135, 4, 0]"
47445,None
47446,None
47447,"[21, 0, 0]"
47448,None
47449,None
47450,None
47451,None
47452,"[13, 0, 0]"
47453,"[349, 11, 0]"
47454,"[985, 32, 2]"
47455,"[59, 1, 0]"
47456,None
47457,"[2149, 71, 5]"
47458,"[297, 9, 0]"
47459,"[52, 1, 0]"
47460,None
47461,None
47462,None
47463,None
47464,None
47465,None
47466,"[13, 0, 0]"
47467,None
47468,None
47469,None
47470,None
47471,None
47472,"[46, 1, 0]"
47473,None
47474,"[116, 3, 0]"
47475,None
47476,None
47477,None
47478,None
47479,"[14, 0, 0]"
47480,None
47481,"[221, 7, 0]"
47482,None
47483,"[19, 0, 0]"
47484,None
47485,None
47486,None
47487,None
47488,None
47489,"[33, 1, 0]"
47490,"[790, 26, 2]"
47491,"[23, 0, 0]"
47492,None
47493,None
47494,None
47495,None
47496,None
47497,None
47498,None
47499,None
47500,"[13, 0, 0]"
47501,None
47502,None
47503,"[36, 1, 0]"
47504,"[13, 0, 0]"
47505,None
47506,"[538, 17, 1]"
47507,None
47508,"[34, 1, 0]"
47509,"[2586, 86, 7]"
47510,None
47511,"[32, 1, 0]"
47512,None
47513,"[69, 2, 0]"
47514,None
47515,None
47516,None
47517,None
47518,"[121, 4, 0]"
47519,"[270, 9, 0]"
47520,"[11, 0, 0]"
47521,None
47522,"[85, 2, 0]"
47523,"[6, 0, 0]"
47524,None
47525,None
47526,None
47527,None
47528,None
47529,None
47530,"[588, 19, 1]"
47531,None
47532,"[62, 2, 0]"
47533,None
47534,None
47535,None
47536,None
47537,"[13, 0, 0]"
47538,None
47539,None
47540,"[20, 0, 0]"
47541,None
47542,None
47543,None
47544,None
47545,None
47546,None
47547,None
47548,"[459, 15, 1]"
47549,None
47550,"[14, 0, 0]"
47551,None
47552,None
47553,"[26, 0, 0]"
47554,None
47555,"[37, 1, 0]"
47556,"[58, 1, 0]"
47557,None
47558,None
47559,None
47560,None
47561,"[55, 1, 0]"
47562,"[11, 0, 0]"
47563,None
47564,"[101, 3, 0]"
47565,None
47566,None
47567,"[23, 0, 0]"
47568,None
47569,None
47570,"[517, 17, 1]"
47571,"[32, 1, 0]"
47572,None
47573,"[521, 17, 1]"
47574,None
47575,None
47576,None
47577,None
47578,"[16, 0, 0]"
47579,"[496, 16, 1]"
47580,None
47581,None
47582,None
47583,None
47584,"[635, 21, 1]"
47585,None
47586,None
47587,None
47588,None
47589,"[54, 1, 0]"
47590,"[138, 4, 0]"
47591,None
47592,None
47593,None
47594,None
47595,"[405, 13, 1]"
47596,None
47597,None
47598,None
47599,None
47600,None
47601,None
47602,"[19, 0, 0]"
47603,None
47604,None
47605,None
47606,None
47607,None
47608,None
47609,None
47610,"[29, 0, 0]"
47611,None
47612,None
47613,None
47614,None
47615,None
47616,None
47617,"[163, 5, 0]"
47618,"[53, 1, 0]"
47619,None
47620,None
47621,None
47622,None
47623,None
47624,"[460, 15, 1]"
47625,None
47626,None
47627,None
47628,"[1440, 48, 3]"
47629,"[340, 11, 0]"
47630,None
47631,"[148, 4, 0]"
47632,None
47633,None
47634,None
47635,None
47636,None
47637,None
47638,"[140, 4, 0]"
47639,None
47640,None
47641,None
47642,None
47643,"[240, 8, 0]"
47644,None
47645,None
47646,None
47647,None
47648,None
47649,None
47650,"[98, 3, 0]"
47651,None
47652,None
47653,None
47654,None
47655,None
47656,None
47657,"[21, 0, 0]"
47658,None
47659,None
47660,"[49, 1, 0]"
47661,None
47662,None
47663,None
47664,None
47665,None
47666,None
47667,None
47668,None
47669,None
47670,"[425, 14, 1]"
47671,"[29, 0, 0]"
47672,"[2, 0, 0]"
47673,None
47674,None
47675,None
47676,None
47677,None
47678,None
47679,None
47680,None
47681,None
47682,"[46, 1, 0]"
47683,None
47684,None
47685,None
47686,None
47687,None
47688,"[109, 3, 0]"
47689,None
47690,None
47691,"[53, 1, 0]"
47692,None
47693,"[151, 5, 0]"
47694,None
47695,None
47696,"[62, 2, 0]"
47697,None
47698,"[1543, 51, 4]"
47699,"[680, 22, 1]"
47700,None
47701,None
47702,None
47703,None
47704,"[9, 0, 0]"
47705,None
47706,None
47707,None
47708,None
47709,"[1390, 46, 3]"
47710,None
47711,None
47712,"[116, 3, 0]"
47713,"[106, 3, 0]"
47714,None
47715,None
47716,None
47717,"[47, 1, 0]"
47718,None
47719,None
47720,None
47721,"[92, 3, 0]"
47722,None
47723,None
47724,None
47725,None
47726,None
47727,None
47728,None
47729,"[88, 2, 0]"
47730,None
47731,"[73, 2, 0]"
47732,"[112, 3, 0]"
47733,None
47734,None
47735,None
47736,None
47737,None
47738,None
47739,None
47740,None
47741,None
47742,None
47743,None
47744,None
47745,"[88, 2, 0]"
47746,None
47747,None
47748,"[557, 18, 1]"
47749,"[987, 32, 2]"
47750,None
47751,"[973, 32, 2]"
47752,None
47753,None
47754,None
47755,"[30, 1, 0]"
47756,None
47757,None
47758,None
47759,"[100, 3, 0]"
47760,None
47761,None
47762,None
47763,None
47764,"[38, 1, 0]"
47765,None
47766,None
47767,None
47768,None
47769,"[101, 3, 0]"
47770,None
47771,None
47772,None
47773,None
47774,None
47775,None
47776,None
47777,None
47778,None
47779,"[116, 3, 0]"
47780,None
47781,None
47782,None
47783,None
47784,"[116, 3, 0]"
47785,None
47786,"[225, 7, 0]"
47787,None
47788,"[1813, 60, 4]"
47789,None
47790,None
47791,None
47792,None
47793,None
47794,None
47795,None
47796,None
47797,None
47798,None
47799,None
47800,None
47801,None
47802,None
47803,None
47804,None
47805,None
47806,None
47807,None
47808,None
47809,None
47810,None
47811,None
47812,None
47813,None
47814,None
47815,None
47816,None
47817,None
47818,"[125, 4, 0]"
47819,None
47820,None
47821,None
47822,None
47823,None
47824,None
47825,None
47826,None
47827,None
47828,None
47829,None
47830,"[108, 3, 0]"
47831,"[22, 0, 0]"
47832,None
47833,None
47834,"[30, 1, 0]"
47835,"[108, 3, 0]"
47836,"[109, 3, 0]"
47837,None
47838,None
47839,None
47840,None
47841,"[711, 23, 1]"
47842,None
47843,None
47844,None
47845,"[48, 1, 0]"
47846,None
47847,None
47848,None
47849,"[68, 2, 0]"
47850,None
47851,None
47852,"[142, 4, 0]"
47853,None
47854,"[119, 3, 0]"
47855,None
47856,None
47857,None
47858,None
47859,None
47860,None
47861,None
47862,None
47863,"[130, 4, 0]"
47864,None
47865,"[1215, 40, 3]"
47866,"[19, 0, 0]"
47867,None
47868,None
47869,None
47870,None
47871,None
47872,None
47873,None
47874,None
47875,None
47876,"[18, 0, 0]"
47877,None
47878,None
47879,"[440, 14, 1]"
47880,None
47881,None
47882,"[80, 2, 0]"
47883,None
47884,None
47885,None
47886,None
47887,None
47888,"[101, 3, 0]"
47889,None
47890,None
47891,None
47892,None
47893,None
47894,None
47895,None
47896,None
47897,None
47898,"[110, 3, 0]"
47899,None
47900,None
47901,None
47902,"[1187, 39, 3]"
47903,None
47904,None
47905,None
47906,None
47907,None
47908,None
47909,None
47910,None
47911,None
47912,None
47913,None
47914,None
47915,None
47916,None
47917,None
47918,None
47919,None
47920,"[2, 0, 0]"
47921,None
47922,None
47923,"[123, 4, 0]"
47924,None
47925,None
47926,None
47927,"[3, 0, 0]"
47928,"[101, 3, 0]"
47929,None
47930,"[475, 15, 1]"
47931,"[3, 0, 0]"
47932,None
47933,None
47934,None
47935,None
47936,None
47937,None
47938,None
47939,None
47940,None
47941,None
47942,"[40, 1, 0]"
47943,"[851, 28, 2]"
47944,None
47945,None
47946,None
47947,"[228, 7, 0]"
47948,"[407, 13, 1]"
47949,"[9, 0, 0]"
47950,None
47951,None
47952,None
47953,"[3, 0, 0]"
47954,None
47955,None
47956,"[499, 16, 1]"
47957,None
47958,None
47959,"[133, 4, 0]"
47960,None
47961,None
47962,None
47963,None
47964,None
47965,None
47966,None
47967,None
47968,"[49, 1, 0]"
47969,None
47970,None
47971,None
47972,"[20, 0, 0]"
47973,None
47974,None
47975,None
47976,"[455, 15, 1]"
47977,None
47978,None
47979,"[73, 2, 0]"
47980,"[470, 15, 1]"
47981,"[1841, 61, 5]"
47982,"[3, 0, 0]"
47983,None
47984,"[3, 0, 0]"
47985,None
47986,None
47987,None
47988,None
47989,"[4, 0, 0]"
47990,"[30, 1, 0]"
47991,None
47992,None
47993,None
47994,None
47995,None
47996,"[16, 0, 0]"
47997,"[39, 1, 0]"
47998,None
47999,"[782, 26, 2]"
48000,"[1038, 34, 2]"
48001,None
48002,None
48003,None
48004,None
48005,None
48006,None
48007,None
48008,"[275, 9, 0]"
48009,None
48010,None
48011,None
48012,"[72, 2, 0]"
48013,"[44, 1, 0]"
48014,None
48015,None
48016,None
48017,"[1147, 38, 3]"
48018,"[1370, 45, 3]"
48019,"[2163, 72, 5]"
48020,"[2377, 79, 6]"
48021,None
48022,"[279, 9, 0]"
48023,"[2198, 73, 6]"
48024,"[1896, 63, 5]"
48025,"[1483, 49, 4]"
48026,None
48027,None
48028,"[1641, 54, 4]"
48029,"[1019, 33, 2]"
48030,"[584, 19, 1]"
48031,"[689, 22, 1]"
48032,None
48033,None
48034,None
48035,None
48036,None
48037,None
48038,None
48039,None
48040,"[550, 18, 1]"
48041,None
48042,None
48043,None
48044,None
48045,None
48046,"[117, 3, 0]"
48047,None
48048,None
48049,None
48050,None
48051,None
48052,None
48053,None
48054,"[455, 15, 1]"
48055,None
48056,"[1391, 46, 3]"
48057,None
48058,"[250, 8, 0]"
48059,None
48060,None
48061,None
48062,None
48063,None
48064,None
48065,None
48066,"[76, 2, 0]"
48067,"[388, 12, 1]"
48068,None
48069,None
48070,None
48071,"[1181, 39, 3]"
48072,"[281, 9, 0]"
48073,None
48074,None
48075,None
48076,None
48077,None
48078,None
48079,"[389, 12, 1]"
48080,None
48081,"[330, 11, 0]"
48082,None
48083,"[435, 14, 1]"
48084,"[298, 9, 0]"
48085,"[196, 6, 0]"
48086,None
48087,None
48088,None
48089,"[229, 7, 0]"
48090,None
48091,None
48092,None
48093,None
48094,None
48095,None
48096,None
48097,"[242, 8, 0]"
48098,"[572, 19, 1]"
48099,None
48100,None
48101,"[213, 7, 0]"
48102,None
48103,None
48104,"[346, 11, 0]"
48105,"[899, 29, 2]"
48106,None
48107,None
48108,None
48109,None
48110,None
48111,"[621, 20, 1]"
48112,"[879, 29, 2]"
48113,None
